Term,NoEmp,CreateJob,RetainedJob,FranchiseCode,DisbursementGross,RealEstate,Portion,Recession,Default,bad_flag,RevLineCr,var,estimate,__levelN,_b0,linpred,rc,pd_hat
3,30,0,30,0,20000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,10000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
54,2,2,2,0,87100,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
54,4,2,6,0,49848,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,15,0,15,0,162219,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,7,2,9,0,199445,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,10,1,10,0,26000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
57,4,1,4,0,50000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,6,0,0,0,100000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,7,0,7,0,25000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,3,0,69876,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
35,0,0,0,0,12300,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
49,11,0,11,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
61,2,0,0,0,55000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,6,1,7,0,160000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,112500,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,3,0,50000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,4,0,4,0,10000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,1,2,0,30000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,1,2,0,33957,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,1,2,0,480000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
1,10,0,10,0,36620,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
87,2,4,2,0,34900,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,2,4,2,0,15000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
13,1,0,1,0,10500,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,20452,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,15000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
48,2,0,2,0,91789,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,5200,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,6,0,6,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
53,1,5,0,0,175000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,9,0,9,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
24,1,2,3,0,70000,0,0.5,1,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,20,5,20,0,98607,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
82,6,1,7,0,25000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,7,0,7,0,42953,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
115,1,6,6,0,863333,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
126,4,4,4,0,925000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
34,3,2,3,0,57359,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
47,3,0,3,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
42,0,0,0,0,76140,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,4,0,4,0,25000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
38,9,1,9,0,96200,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
2,8,0,8,0,30000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,4,2,6,0,75000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
64,4,0,0,0,231000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,4,0,4,0,114463,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
43,4,2,4,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
66,3,4,3,0,257800,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,26,0,26,0,75000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
36,3,0,3,0,61739,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,4,0,4,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,4,0,4,0,55000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,3,0,3,0,35000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,3,0,3,0,100000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,0,0,40000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,15000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,3,0,3,0,10000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,20,18,2,1,75000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
107,8,0,0,1,150000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,50,5,50,0,106200,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,2,0,2,0,100481,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
38,6,0,6,0,56000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
73,2,15,2,0,200000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
55,4,4,4,0,157603,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,1,4,5,0,30073,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
62,1,0,1,0,35000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,0,0,0,0,20000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,1,0,1,0,28000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,12,40,12,0,350000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
45,4,0,4,0,105468,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
120,26,0,0,0,1000000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,5,2,5,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,1,12,0,0,397000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
60,2,0,2,0,15000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,8,3,8,0,75000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
54,15,3,15,0,50000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,2,0,2,0,55000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,3,3,0,92574,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,47005,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
43,2,0,2,0,42500,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,3,0,3,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
9,1,0,1,0,82282,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
72,1,0,1,0,19475,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
12,1,0,1,0,100600,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,55498,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,8,2,8,1,85000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
23,10,0,10,0,57111,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
10,5,1,5,0,246593,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,10,0,10,0,30000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
180,10,0,10,0,112500,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,25,0,25,0,135000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
41,5,0,5,0,221300,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,3,5,0,79900,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
29,1,20,1,0,296000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,881,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,10,12,22,0,120000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
108,3,7,3,0,225000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
210,80,0,0,0,1075000,0,0.6976697674,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
70,2,0,2,0,36801,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,75999,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
240,12,4,12,0,434000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,2,0,2,0,108000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
55,2,0,2,0,25000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
63,2,50,50,0,95000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
51,1,0,1,0,156743,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
52,3,3,6,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
38,20,2,20,0,103985,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,10000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
11,6,0,6,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,0,2,0,94999,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,5,0,5,0,100000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,4,1,5,0,70000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
16,11,10,1,0,78141,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,20,5,20,0,108724,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
75,1,3,4,0,35000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,2,0,2,0,35500,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,6,5,0,50000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,3,2,3,0,25000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
64,1,0,1,0,16500,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
6,8,0,8,0,75000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,2,7,0,17464,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,18,1,18,0,75000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,8,4,8,0,97000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
36,5,0,0,0,199999,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
24,45,5,45,0,350000,0,0.5,1,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,14,0,0,0,40000,0,0.8,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,3,0,185827,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
66,2,1,3,0,25277,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,7,0,7,0,5000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
23,2,0,0,0,30000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
39,18,0,18,1,332000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,0,5,0,72499,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,7,0,7,0,65000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
42,3,3,3,0,60378,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,1,0,1,0,85000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,30,10,40,0,450000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
91,2,2,2,0,160600,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
76,3,0,3,0,35000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
42,3,10,10,0,152083,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,3,3,3,0,87020,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,25150,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,1,0,1,0,15000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
34,2,0,2,0,10000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,3,0,3,0,68476,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
47,1,1,2,0,54800,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,10,0,10,0,263445,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
73,4,0,4,0,10000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,10,2,12,0,80000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,0,0,50600,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
20,3,0,3,0,25000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,31,0,31,0,780000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
53,10,0,10,0,496092,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,8,0,8,0,10000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,10000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,8,3,8,0,140173,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
72,4,0,4,0,20634,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
16,3,0,3,0,30000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,72697,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
54,5,1,6,0,68000,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,10000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,17000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
61,15,0,15,0,50000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
249,10,0,10,0,425000,1,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
84,1,1,1,0,46689,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,3,0,3,0,34446,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
16,2,0,2,0,22413,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,17,5,17,0,174000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,49900,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
36,20,1,20,1,49217,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,0,2,0,5000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,3,0,3,0,25000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
15,2,0,2,0,25000,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
83,6,2,8,0,118118,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
104,2,12,2,1,125000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,35,0,0,0,310000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
48,2,0,2,0,25000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,6,0,6,0,141955,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,0,25,25,0,165000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
38,4,1,4,0,123679,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,6,0,6,0,64412,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
13,3,0,3,0,40277,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,1,2,0,99836,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
8,25,0,25,0,65949,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
44,8,2,8,0,73261,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,11,0,11,0,904512,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
24,5,1,5,0,113891,0,0.5,1,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,1,0,1,0,25300,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
36,2,2,2,0,35000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,0,60,60,0,450000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
63,2,10,2,0,15000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
65,1,0,1,0,20000,0,0.85,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
120,28,25,28,0,350000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
69,5,0,0,0,44000,0,0.8,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
109,10,0,10,0,80000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,4,1,5,0,370549,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
5,4,4,4,0,224476,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,5,2,7,0,15000,0,0.85,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,20,10,20,0,100000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,50000,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,5,0,5,0,15000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
60,25,0,25,0,50000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,5,0,5,0,98648,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,15,0,15,0,130000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,5,2,0,38172,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,2,1,3,0,24095,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
84,12,3,15,0,207800,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,2,5,5,0,214420,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
28,4,4,4,0,130000,0,0.5,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
84,1,0,1,0,4000,0,0.5,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
42,1,8,1,0,200000,0,0.75,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
125,10,0,0,0,362915,0,0.7499993111,1,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
61,4,10,4,0,91568,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
56,4,2,6,0,52244,0,0.5,0,1,1,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
60,3,0,0,0,60000,0,0.75,0,0,0,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
240,18,7,11,0,231000,1,1,0,0,0,0,REALESTATE,-4.6780,0,7.532308,8.0104327565,160038,0.9996681292
72,8,0,8,0,66105,0,0.5,0,0,0,1,REALESTATE,-4.6780,0,7.532308,2.8543497918,160038,0.945543094
35,1,0,1,0,25000,0,0.5,0,1,1,0,REALESTATE,-4.6780,0,7.532308,3.3324745483,160038,0.9655262308
